text,sentiment,username,created_at,likes,reply_count,url
Sejak Reformasi th.1998, terjadi masalah krusial pada pendidikan dasar dan menengah yaitu kurangnya daya tampung sekolah negeri (SDN, SMPN, SMAN/SMKN) dibandingkan jumlah calon siswa. Saat ini, kemampuan daya tampung sekolah negeri kurang dari 50%. 

Negara berkewajiban menyediakan pendidikan yang layak dan berkualitas untuk rakyatnya, dan tidak ada alasan anak2 tidak bisa melanjutkan sekolahnya ke SMAN (Sekolah Menengah Atas Negeri) karena terbatasnya daya tampung SMAN. 

Negara dan Pemerintah wajib menyediakan SDN, SMPN, dan SMAN/SMKN dengan daya tampung yang sesuai dengan banyaknya calon anak didik.

Yang bertanggung jawab menyediakan pendidikan ini adalah Negara bukanlah swasta atau perorangan. Negara wajib membebaskan semua pembiayaan pendidikan siswa, pendidikan harus gratis. Begitulah amanat yang tertulis dalam pasal 31 UUD 1945.

Departemen Pendidikan dan Kebudayaan harus membuat aturan yang jelas dan tegas bahwa Sistem Penerimaan Peserta Didik Baru (PPDB) harus berdasarkan Zonasi daerah tempat tinggal (alamat) calon siswa atau sistem Rayon, atau kombinasi Zonasi & Rayon.

Dalam sistem ini, siswa yang diterima pada suatu sekolah (SDN, SMPN, SMAN) adalah calon siswa yang bertempat tinggal atau ber-alamat di area sekitar sekolah tsb.

Khusus untuk anak2 yg mau mendaftar ke Sekolah Kejuruan SMK harus dilakukan test minat dan bakat. Semua siswa yg telah menyelesaikan pendidikan dan lulus dari SMK, maka Negara langsung menyalurkannya ke dunia kerja. Negara menjamin bahwa setiap lulusan SMK langsung diterima bekerja.

Untuk Pendidikan Dasar dan Menengah ini, Para gurunya harus berkualitas dan kompeten. Negara harus memperhatikan kesejahteraan guru.  

Untuk mencetak guru yg berkualitas harus ada Sekolah atau Perguruan Tinggi khusus untuk mencetak guru.

Dulu sudah ada Perguruan Tinggi khusus untuk mencetak guru yaitu Institut Keguruan dan Ilmu Pendidikan (IKIP). 

Sejak Reformasi th.1998, IKIP ini diganti jadi Universitas. Ini adalah suatu kesalahan fatal dari Reformasi.

*2. PENDIDIKAN TINGGI*

Perguruan Tinggi Negeri (PTN) harus memperbesar kapasitas daya tampung mahasiswanya. 

Pada saat ini, daya tampung PTN hanya bisa menerima mahasiswa baru sekitar 25 % dari jumlah total calon mahasiswa yg mendaftar pada PTN tiap tahunnya.

Jika Negara ini ingin memajukan dan mencerdaskan kehidupan bangsa sehingga rakyat menjadi adil dan sejahtera, maka tidak ada jalan lain solusinya adalah PTN harus menambah kapasitas daya tampungnya dan biaya kuliah harus murah.

Sekarang ini PTN sudah identik dengan Perusahaan dimana belanja dan keuangannya dikelola sendiri berikut keuntungan (profit) yang didapat tiap tahunnya. 

Pada saat ini yang bisa kuliah hanyalah orang2 kelas ekonomi menengah atas dan ini bisa dilihat contohnya komposisi mahasiswa ITB yg hampir tidak ada orang miskin. 

PTN tidak disubsidi lagi atas usulan IMF.

Kebaikan rezim Orde Baru (Orba) yang tidak bisa dilupakan adalah semua Perguruan Tinggi Negeri (PTN) disubsidi oleh Pemerintah, sehingga biaya kuliah di ITB untuk satu semester pada tahun 1980 an cukup hanya 27.000 rupiah saja. Tanpa ada pungutan lain, tanpa uang masuk, tanpa uang pembangunan, tanpa uang sumbangan, tanpa uang praktikum dlsb, dlsb.

Pada zaman tsb, seleksi calon mahasiswa masuk PTN dilakukan hanya lewat jalur PMDK (siswa berprestasi dg undangan) dan SIPENMARU (ujian tertulis), tidak ada jalur ujian mandiri seperti yg terjadi pada saat ini. Suatu proses seleksi yg jujur, adil, efektif dan efisien.

Pada waktu itu, hampir sekitar 70% mahasiswa ITB adalah dari kalangan orang miskin, dan pasti mereka semua merasakan kemudahan dalam biaya kuliah tsb.

Dan setelah rezim Orba hancur pada tahun 1998, atas usul IMF maka subsidi untuk PTN dihapuskan Pemerintah.

Tetapi yang jelas, IMF puas dengan kebijakan Pemerintah ini karena bangsa Indonesia akan tetap terbagi dalam 2 kelompok, yaitu : 
1. Kelompok orang miskin dan bodoh yang jumlahnya sangat besar (>80%),
2. Kelompok orang kaya dan berpendidikan tinggi dengan jumlah yang sangat sedikit (<10%). 

Sehingga akhirnya negara ini tidak akan pernah adil, makmur dan sejahtera karena tidak adanya pemerataan dan keadilan sosial di tengah masyarakat.

Sehingga akhirnya kelangsungan sistem penjajahan dan Feodal tetap berjalan dinegeri ini, dan para pejabatnya sibuk dengan keserakahannya.
---------------------------
Catatan :
Untuk Pendidikan Dasar & Menengah, semua biaya pendidikan harus gratis, baik untuk sekolah negeri maupun sekolah swasta, termasuk sekolah madrasah dan pesantren juga harus gratis. Definisi gratis itu adalah tidak ada biaya sama sekali, tidak ada uang masuk, tidak ada uang pembangunan, tidak ada uang sumbangan, tidak ada uang komite, tidak ada uang SPP, tidak ada uang buku, tidak ada uang pakaian seragam, tidak ada lagi uang tetek-bengek & pungutan yg bertele2 yg menyusahkan orang tua/wali murid. Pendidikan harus gratis, semua biaya ditanggung oleh Negara.

Untuk Pendidikan Tinggi adalah semua PTN harus disubsidi oleh Negara.",neutral,@malifcandramata198,2025-05-27T14:40:24Z,0,0,
"*Kebijakan Program Pendidikan Nasional sejak Reformasi th.1998.*

*1. PENDIDIKAN DASAR & MENENGAH*

Sejak Reformasi th.1998, terjadi masalah krusial pada pendidikan dasar dan menengah yaitu kurangnya daya tampung sekolah negeri (SDN, SMPN, SMAN/SMKN) dibandingkan jumlah calon siswa. Saat ini, kemampuan daya tampung sekolah negeri kurang dari 50%. 

Negara berkewajiban menyediakan pendidikan yang layak dan berkualitas untuk rakyatnya, dan tidak ada alasan anak2 tidak bisa melanjutkan sekolahnya ke SMAN (Sekolah Menengah Atas Negeri) karena terbatasnya daya tampung SMAN. 

Negara dan Pemerintah wajib menyediakan SDN, SMPN, dan SMAN/SMKN dengan daya tampung yang sesuai dengan banyaknya calon anak didik.

Yang bertanggung jawab menyediakan pendidikan ini adalah Negara bukanlah swasta atau perorangan. Negara wajib membebaskan semua pembiayaan pendidikan siswa, pendidikan harus gratis. Begitulah amanat yang tertulis dalam pasal 31 UUD 1945.

Departemen Pendidikan dan Kebudayaan harus membuat aturan yang jelas dan tegas bahwa Sistem Penerimaan Peserta Didik Baru (PPDB) harus berdasarkan Zonasi daerah tempat tinggal (alamat) calon siswa atau sistem Rayon, atau kombinasi Zonasi & Rayon.

Dalam sistem ini, siswa yang diterima pada suatu sekolah (SDN, SMPN, SMAN) adalah calon siswa yang bertempat tinggal atau ber-alamat di area sekitar sekolah tsb.

Khusus untuk anak2 yg mau mendaftar ke Sekolah Kejuruan SMK harus dilakukan test minat dan bakat. Semua siswa yg telah menyelesaikan pendidikan dan lulus dari SMK, maka Negara langsung menyalurkannya ke dunia kerja. Negara menjamin bahwa setiap lulusan SMK langsung diterima bekerja.

Untuk Pendidikan Dasar dan Menengah ini, Para gurunya harus berkualitas dan kompeten. Negara harus memperhatikan kesejahteraan guru.  

Untuk mencetak guru yg berkualitas harus ada Sekolah atau Perguruan Tinggi khusus untuk mencetak guru.

Dulu sudah ada Perguruan Tinggi khusus untuk mencetak guru yaitu Institut Keguruan dan Ilmu Pendidikan (IKIP). 

Sejak Reformasi th.1998, IKIP ini diganti jadi Universitas. Ini adalah suatu kesalahan fatal dari Reformasi.

*2. PENDIDIKAN TINGGI*

Perguruan Tinggi Negeri (PTN) harus memperbesar kapasitas daya tampung mahasiswanya. 

Pada saat ini, daya tampung PTN hanya bisa menerima mahasiswa baru sekitar 25 % dari jumlah total calon mahasiswa yg mendaftar pada PTN tiap tahunnya.

Jika Negara ini ingin memajukan dan mencerdaskan kehidupan bangsa sehingga rakyat menjadi adil dan sejahtera, maka tidak ada jalan lain solusinya adalah PTN harus menambah kapasitas daya tampungnya dan biaya kuliah harus murah.

Sekarang ini PTN sudah identik dengan Perusahaan dimana belanja dan keuangannya dikelola sendiri berikut keuntungan (profit) yang didapat tiap tahunnya. 

Pada saat ini yang bisa kuliah hanyalah orang2 kelas ekonomi menengah atas dan ini bisa dilihat contohnya komposisi mahasiswa ITB yg hampir tidak ada orang miskin. 

PTN tidak disubsidi lagi atas usulan IMF.

Kebaikan rezim Orde Baru (Orba) yang tidak bisa dilupakan adalah semua Perguruan Tinggi Negeri (PTN) disubsidi oleh Pemerintah, sehingga biaya kuliah di ITB untuk satu semester pada tahun 1980 an cukup hanya 27.000 rupiah saja. Tanpa ada pungutan lain, tanpa uang masuk, tanpa uang pembangunan, tanpa uang sumbangan, tanpa uang praktikum dlsb, dlsb.

Pada zaman tsb, seleksi calon mahasiswa masuk PTN dilakukan hanya lewat jalur PMDK (siswa berprestasi dg undangan) dan SIPENMARU (ujian tertulis), tidak ada jalur ujian mandiri seperti yg terjadi pada saat ini. Suatu proses seleksi yg jujur, adil, efektif dan efisien.

Pada waktu itu, hampir sekitar 70% mahasiswa ITB adalah dari kalangan orang miskin, dan pasti mereka semua merasakan kemudahan dalam biaya kuliah tsb.

Dan setelah rezim Orba hancur pada tahun 1998, atas usul IMF maka subsidi untuk PTN dihapuskan Pemerintah.

Tetapi yang jelas, IMF puas dengan kebijakan Pemerintah ini karena bangsa Indonesia akan tetap terbagi dalam 2 kelompok, yaitu : 
1. Kelompok orang miskin dan bodoh yang jumlahnya sangat besar (>80%),
2. Kelompok orang kaya dan berpendidikan tinggi dengan jumlah yang sangat sedikit (<10%). 

Sehingga akhirnya negara ini tidak akan pernah adil, makmur dan sejahtera karena tidak adanya pemerataan dan keadilan sosial di tengah masyarakat.

Sehingga akhirnya kelangsungan sistem penjajahan dan Feodal tetap berjalan dinegeri ini, dan para pejabatnya sibuk dengan keserakahannya.
---------------------------
Catatan :
Untuk Pendidikan Dasar & Menengah, semua biaya pendidikan harus gratis, baik untuk sekolah negeri maupun sekolah swasta, termasuk sekolah madrasah dan pesantren juga harus gratis. Definisi gratis itu adalah tidak ada biaya sama sekali, tidak ada uang masuk, tidak ada uang pembangunan, tidak ada uang sumbangan, tidak ada uang komite, tidak ada uang SPP, tidak ada uang buku, tidak ada uang pakaian seragam, tidak ada lagi uang tetek-bengek & pungutan yg bertele2 yg menyusahkan orang tua/wali murid. Pendidikan harus gratis, semua biaya ditanggung oleh Negara.

Untuk Pendidikan Tinggi adalah semua PTN harus disubsidi oleh Negara.",neutral,@malifcandramata198,2025-05-27T14:39:52Z,0,0,
"Ada 3 Komponen yg harus diperhatikan dan disempurnakan dalam memajukan Pendidikan Dasar & Menengah :
1. Adanya Sarana & Prasarana yg memadai dan tercukupi, seperti ketersediaan jumlah sekolah beserta perlengkapannya (Infrastruktur).
2. Kesejahteraan Guru, dan Guru2 ini harus orang2 yg berakhlak & kompeten.
3. Sistem Pendidikan yg sesuai, tepat, handal & baku, termasuk kurikulum dlsb.

Point 1 & 2 sangat tergantung pada Besaran Anggaran yg dialokasikan oleh Negara. Untuk itu Negara harus menyediakan Anggaran yg cukup untuk bidang ini.

Negara berkewajiban memberikan pendidikan yg berkualitas dan gratis untuk program wajib belajar 13 tahun. 

Semua biaya pendidikan harus gratis, baik untuk sekolah negeri maupun sekolah swasta, termasuk sekolah madrasah dan pesantren juga harus gratis. Semua biaya termasuk untuk pengadaan perlengkapan sekolah seperti buku2, pakaian dlsb harus ditanggung oleh Negara.

Terkait kebijakan terhadap sekolah swasta, hal ini bisa didiskusikan lebih detail dan komprehensif dg pihak terkait sehingga didapat solusi terbaik. Negara bisa bersinergi dan berkolaborasi dg pihak swasta untuk menyelesaikan persoalan pendidikan ini.

Sekolah2 swasta yg tidak standard ditutup saja, karena akan merusak pendidikan.

Substansinya adalah Negara berkewajiban memberikan pendidikan yg berkualitas dan gratis untuk program wajib belajar 13 tahun.
---------------‐---‐--------------------
Catatan :
Definisi gratis itu adalah tidak ada biaya sama sekali, tidak ada uang masuk, tidak ada uang pembangunan, tidak ada uang sumbangan, tidak ada uang komite, tidak ada uang SPP, tidak ada uang buku, tidak ada uang pakaian seragam, tidak ada lagi uang tetek-bengek yg bertele2 yg menyusahkan orang tua/wali murid. Pendidikan harus gratis, semua biaya ditanggung oleh Negara.",neutral,@malifcandramata198,2025-05-27T14:39:42Z,0,0,
"Pemerintah seharusnya mempunyai program yg jelas untuk menyelesaikan kasus pengangguran bagi para calon pekerja muda.

Ada kesalahan besar yg dilakukan oleh Pemerintah yaitu memberi tunjangan kepada pengangguran.

Tunjangan tidak boleh diberikan kepada pengangguran. Tunjangan diberikan hanya kepada orang2 yg sangat membutuhkan bantuan seperti para lansia, fakir miskin, orang cacat dlsb.

Terkait pemberdayaan potensi SDM yg berusia produktif, rezim sekarang ini bisa mencontoh dan melanjutkan lagi program2 yg sudah baik pada masa Orde Baru. 

Sebetulnya ada program2 standard yg sudah baik pada masa Orde Baru, yaitu seperti :

1. Setiap sarjana kedokteran wajib mengabdi di puskemas dan ditempatkan di seluruh Indonesia selama 2 tahun.
2. Setiap lulusan sekolah kebidanan dan keperawatan wajib mengabdi di puskesmas minimal selama 2 tahun
3. Setiap lulusan sekolah pendidikan guru atau sarjana pendidikan wajib mengabdi di desa minimal 2 tahun
4. Setiap sarjana pertanian dan peternakan wajib magang di desa selama 2 tahun
5. Dan banyak lagi cara pemberdayaan SDM seperti magang sebagai wirausahawan (entrepreneur), dan lain2.

Ide dan kreatifitas itu akan timbul jika para generasi muda itu dihadapkan pada keadaan dan situasi yg ada tantangan dan rintangannya. 

Khusus untuk area Nusantara ini, tantangan itu adanya di area pedesaan dan perkampungan dan pembangunan perkotaan.
----------------------------------
Catatan :
Para Pekerja muda yg bekerja, magang dan bertugas sesuai bidang profesinya tsb harus diberi gaji & tunjangan oleh Negara.",neutral,@malifcandramata198,2025-05-27T14:39:32Z,0,0,
"Untuk mengatasi kesenjangan, yg bagus2 harus dihancurkan. Biar sama2 jelek.",negative,@Djogjakartoe,2025-05-27T14:38:29Z,0,0,
"Gak mungkin org miskin ngarep swasta elite,...",negative,@clashroyalbetis4060,2025-05-27T14:37:34Z,0,0,
Gratis tapi bayar bayar bayar..,negative,@ahmadsanusi7473,2025-05-27T14:35:55Z,0,0,
lahhh... uang gedung di swasta mahhh ada,neutral,@aryalfahrizi2630,2025-05-27T14:34:23Z,0,0,
"Ternyata SD swasta tdk gratis, uang masuk kls satu 7 jt lebih.",negative,@yakobussuyoto9782,2025-05-27T14:31:00Z,0,0,
mantap mantap skalian bbm listrik pupuk turunkan harga dn hilangkan segala bntuk bntuan pemerinta brupa bansoss krna bnsos bikin malas kerja msyrkt bknya tmba maju justru sbliknya mkin nmba miskin.,negative,@Sangarisangariari,2025-05-27T14:29:46Z,0,0,
Guru swasta ntar dibayar dengan doa dan se ridho nya.,positive,@andriowen2376,2025-05-27T14:25:56Z,0,0,
Indonesia wajib dibubarkan dan di atur ulang,negative,@rakamarhaba9266,2025-05-27T14:24:59Z,0,0,
China sudah sibuk mengakuisisi bulan & mars disini malah berwacana melulu. Mau ganti presiden sampai 13x juga percuma gak bakalan maju kalo sistem kekuasaan trias politika masih gini2 aja kelakuannya,negative,@ayungneo3332,2025-05-27T14:23:03Z,0,0,
"SAYA GAGAL PAHAM DG POLA PIKIR MK. KALAU SWASTA DIGRATISKAN, SEMUA ORANG AKAN PILIH SWASTA. NEGRI AKAN BUBAR.",negative,@ogutogut7909,2025-05-27T14:20:27Z,0,0,
"Bayar saja mutu pendidikan terpuruk, apalagi gratis. Pandangan yang agak keliru bila orang tua menyekolahkan anaknya ke swasta karena sekolah negeri tak sanggup menampung. Mereka memilih sekolah swasta karena mengejar mutu pendidikan dan kenyamanan fasilitas sekolah.",negative,@Sginting-f3w,2025-05-27T14:19:29Z,42,18,
Sekolah swasta digratiskan trs yayasan dpt apa,neutral,@obromarkoto1582,2025-05-27T22:23:12Z,0,0,
Sekolah negeri yang unggulan favorit juga ada kak,neutral,@nurlufitanjungsari4895,2025-05-27T23:59:55Z,0,0,
"​@@obromarkoto1582mungkin negara akan membiayai juga ka, tidak mgkin kalo swasta di gratiskan bgtu saja",neutral,@CreatorGaptek,2025-05-28T00:12:39Z,0,0,
"​@@obromarkoto1582
Itu yg jadi problem berikutnya . Gaji guru dan biaya yg lain dr mana sumbernya .",negative,@mbahuyut6838,2025-05-28T00:16:29Z,0,0,
Gratis salah suruh bayar salah,neutral,@endahsari1819,2025-05-28T00:34:01Z,0,0,
"Katanya gratis saya nyekolahkan anak tiga sampai saat ini buku di suruh beli sendiri,SD&SMP bagaimana boos🙏 Tulungagung Jatim.",negative,@Imrohani1294Demang,2025-05-27T14:17:56Z,0,1,
Pelit metitit,negative,@SamaRata-g2p,2025-05-27T18:03:00Z,0,0,
seleksi masuk sekolah  bagaimana tuh? antara sekolah yg udah bagus dengan sekolah yg biasa saja.kalau semua gratis ya masyarakat pada daftar ke sekolah yg bagus donk.,negative,@lmgoat46trophiesnow,2025-05-27T14:14:51Z,0,0,
"Klo swasta gratis, biaya operasional sekolah dan semacamnya dari mana?",neutral,@fxiwan7691,2025-05-27T14:13:05Z,0,0,
"Kenyataan di lapangan berbeda 360°, banyak pungli😅😅,ada iuran tahunan yg besarannya bervariatif,dll",negative,@NafilFarhan,2025-05-27T14:12:00Z,0,0,
"emang bener sekolah swasta seperti di anak tirikan,gara2 adanya sistem pendidikan  zonasi warisan mentrinya jokowi,pendidikan anak jdi penuh persaingan,banyak orang tua berlomba2 memasukan anaknya ke sekolah negri di karnakan gratis,tidak perduli mau anak orang miskin ataupun anak orang kaya,klo rumahnya deket gedung sekolah pasti keterima di sekolah negri,sedangkan anak2 yg miskin terpaksa harus masuk ke sekolah swasta yg berbayar di karnakan di tolak masuk di sekolah negri dgn alasan zonasi,jdi jelas subsidi pendidikan pun bisa di nikmati oleh mereka2 yg mampu dan mereka2 yg punya kolega di sekolah2 negri,
peraturan yg sengaja di buat untuk membodohkan dan menyulitkan rakyat,supaya banyak anak2 miskin yg putus sekolah di karnakan ngga punya biaya,sampe sekarangpun Saya masih berhutang bekas bayar uang ujian anak Saya,karna klo administrasinya tidak segera di lunasi anak Saya tidak bisa ikut ujian,begitulah sekolah swasta,klo bayaran siswanya macet,mereka ngga bisa menggaji para guru2 katanya 😢",negative,@SangPenemu-f2i,2025-05-27T14:10:43Z,0,0,
Ini baru hebat,positive,@zulhelmijoelbagong5192,2025-05-27T14:09:30Z,0,0,
Bagaimana dengan gaji guru swasta?,neutral,@ranigultom1402,2025-05-27T14:07:13Z,0,0,
Jika benar brrit ini adalah kebijakan yg sangat pro rakyat,positive,@puspo8149,2025-05-27T14:05:51Z,0,0,
Ahhhh     masaaaa,negative,@tongkiputri5970,2025-05-27T14:05:21Z,0,0,
"Percuma JK TDK dlkkn surat edaran ke smua dinas pendidikan mulai dr TK hgga SMA,.Byk pihak² sklh yg tdk dpt menerima jika biaya sklh dgratiskn,shgga mlkkn berbagai cara untuk mlkkn pungutan liar dstiap² skolah.",negative,@rolyan7004,2025-05-27T14:04:01Z,0,0,
"Kl swasta gratis, siapa yg gaji gurunya?",neutral,@tkpgri05mataram25,2025-05-27T13:53:25Z,1,2,
klo pemerintah yg menggratiskan ya pemerintah donk yg bayar aneh bener sih,neutral,@SangPenemu-f2i,2025-05-27T14:12:41Z,0,0,
​@@SangPenemu-f2iPemerintah mampu bayar? Melunasi utang saja sudah pusing....,negative,@sr3821,2025-05-28T00:28:57Z,0,0,
"urusan pendidikan jgn diotak atik lah, itukn pilihan orang tua mw nyekolahin anaknya di swasta, apa lg SD-SMP dibutuhkn pendidikn karakter.. lebih terpantau kl di swasta.. toh buka lapangan pekerjaan jg bagi guru dn staff.. oon pake di otak-otak..",negative,@sofianhadi3623,2025-05-27T13:51:42Z,1,0,
Kalau mentri tidak takut tuhan undang undang itu tidak akan jalan.  Karena jabatan mentri dari partai politik dan kolega dekat. 600 triliun pertahun anggaran pendidikan 😅,negative,@ondarnisstmudosion349,2025-05-27T13:45:17Z,0,0,
"wah para oknum ga ada pemasukan dong kalau di gratisin, pasti ada aja oknum yg nakal",negative,@sohibbbc,2025-05-27T13:42:38Z,0,0,
Belum ujian saja sudah disuruh bayar daftar ulang yg gak sedikit,negative,@JaeNuri-j7t,2025-05-27T13:33:18Z,14,3,
Laporkan. Jangan diam.,negative,@billysaulury6638,2025-05-28T02:33:18Z,0,0,
"Klu swasta wajar bayar,swasta tidak ada dana dr pemerintah,swsta bangun sekolah biaya sendiri,fasilitas swsta memang bagus,bangunan swsta bagus",neutral,@bagindaali7882,2025-05-28T02:47:45Z,0,0,
​@@bagindaali7882ga ada wajar wajar. UU mengamanatkan.. pendidikan wajib dibiayai pemerintah. Paham gak? Udah benar MK. Skrg pemerintah wajib membiayai may Negeri mau Swasta mau Swasta Elit. Ada yg membangkang. Laporkan. Lawan. Jangan diam.,negative,@billysaulury6638,2025-05-28T05:19:26Z,0,0,
